,Unnamed: 0,objid,x,y,ra,dec,flux_z,original_image
20322,20322,J033233.84-274808.9,6253.938,4410.47,53.14101329999999,-27.8024753,0.0037841999999999997,h_s_sect23_v2.0_drz_img.fits
20330,20330,J033233.85-274739.3,6249.084,5396.876,53.1410591,-27.794258600000003,0.00395496,h_s_sect23_v2.0_drz_img.fits
20346,20346,J033233.88-274814.4,6238.173000000001,4225.652,53.141173800000004,-27.8040169,0.00273536,h_s_sect23_v2.0_drz_img.fits
20350,20350,J033233.89-275016.5,6235.68,156.11,53.14119839999999,-27.8379337,0.00330884,h_s_sect23_v2.0_drz_img.fits
20354,20354,J033233.89-274758.5,6232.49,4758.339,53.1412201,-27.7995752,0.00836768,h_s_sect23_v2.0_drz_img.fits
20356,20356,J033233.89-274943.6,6232.257,1253.083,53.14122510000001,-27.8287836,0.00239165,h_s_sect23_v2.0_drz_img.fits
20359,20359,J033233.89-274924.6,6231.735,1885.981,53.14122420000001,-27.8235086,0.00304034,h_s_sect23_v2.0_drz_img.fits
20366,20366,J033233.90-274706.3,6227.099,6496.043000000001,53.1412647,-27.785092,0.00280298,h_s_sect23_v2.0_drz_img.fits
20368,20368,J033233.91-275006.0,6226.603,506.82,53.1412733,-27.835000300000004,0.00299348,h_s_sect23_v2.0_drz_img.fits
20370,20370,J033233.91-274850.1,6226.008000000001,3037.903,53.1412791,-27.8139086,0.00383765,h_s_sect23_v2.0_drz_img.fits
20372,20372,J033233.91-274617.0,6223.325,8139.682,53.141347200000006,-27.7713503,0.00422963,h_s_sect23_v2.0_drz_img.fits
20374,20374,J033233.92-274947.6,6221.706999999999,1121.8210000000001,53.1413855,-27.8298669,0.0040446,h_s_sect23_v2.0_drz_img.fits
20379,20379,J033233.92-274749.9,6218.529,5044.53,53.141342200000004,-27.7972086,0.00477928,h_s_sect23_v2.0_drz_img.fits
20384,20384,J033233.93-274932.5,6216.14,1623.859,53.1413942,-27.825708600000002,0.00676986,h_s_sect23_v2.0_drz_img.fits
20387,20387,J033233.94-274821.1,6212.99,4002.492,53.1414002,-27.8058752,0.00252279,h_s_sect23_v2.0_drz_img.fits
20388,20388,J033233.94-274943.9,6212.825,1244.7930000000001,53.141404200000004,-27.828850300000003,0.00246985,h_s_sect23_v2.0_drz_img.fits
20392,20392,J033233.94-274808.2,6209.704000000001,4433.308,53.141427799999995,-27.802283600000003,0.00291739,h_s_sect23_v2.0_drz_img.fits
20396,20396,J033233.95-274944.6,6206.816999999999,1219.164,53.1414795,-27.829058500000002,0.00240437,h_s_sect23_v2.0_drz_img.fits
20406,20406,J033233.96-274835.9,6202.26,3511.6479999999997,53.1415045,-27.8099586,0.00461533,h_s_sect23_v2.0_drz_img.fits
20408,20408,J033233.96-274839.9,6201.016,3377.738,53.141514199999996,-27.811075199999998,0.00265863,h_s_sect23_v2.0_drz_img.fits
20409,20409,J033233.96-274947.1,6200.76,1137.719,53.141526799999994,-27.8297502,0.00524537,h_s_sect23_v2.0_drz_img.fits
20418,20418,J033233.97-274909.8,6197.235,2381.851,53.14155329999999,-27.819383600000002,0.003036,h_s_sect23_v2.0_drz_img.fits
20421,20421,J033233.98-274622.3,6194.653,7962.67,53.1415735,-27.7728668,0.00293353,h_s_sect23_v2.0_drz_img.fits
20426,20426,J033233.98-274802.0,6192.955,4638.906,53.14157829999999,-27.800575199999997,0.00682972,h_s_sect23_v2.0_drz_img.fits
20429,20429,J033233.99-274814.7,6190.392,4217.607,53.1416166,-27.804083600000002,0.0332594,h_s_sect23_v2.0_drz_img.fits
20432,20432,J033233.99-274912.8,6189.2880000000005,2280.051,53.14162879999999,-27.8202252,0.00233263,h_s_sect23_v2.0_drz_img.fits
20434,20434,J033233.99-274900.0,6188.42,2705.4320000000002,53.141647,-27.816700300000004,0.00281963,h_s_sect23_v2.0_drz_img.fits
20435,20435,J033233.99-274820.8,6188.201999999999,4012.914,53.14163570000001,-27.8057836,0.00849227,h_s_sect23_v2.0_drz_img.fits
20439,20439,J033234.00-274629.8,6184.951,7713.688,53.1416681,-27.7749502,0.00538581,h_s_sect23_v2.0_drz_img.fits
20441,20441,J033234.00-274623.2,6183.635,7933.335999999999,53.14167710000001,-27.773150199999996,0.00634641,h_s_sect23_v2.0_drz_img.fits
20444,20444,J033234.00-275013.6,6184.404,253.578,53.141669400000005,-27.837116899999998,0.0029035999999999997,h_s_sect23_v2.0_drz_img.fits
20448,20448,J033234.01-274759.1,6181.093000000001,4737.278,53.14170060000001,-27.7997502,0.00581232,h_s_sect23_v2.0_drz_img.fits
20462,20462,J033234.03-274640.0,6172.453,7372.058000000001,53.141772100000004,-27.777775199999997,0.00509249,h_s_sect23_v2.0_drz_img.fits
20466,20466,J033234.03-274901.2,6172.1140000000005,2667.765,53.14177900000001,-27.8170002,0.00294488,h_s_sect23_v2.0_drz_img.fits
20470,20470,J033234.04-274911.8,6168.99,2312.6279999999997,53.141807799999995,-27.819950199999997,0.00305563,h_s_sect23_v2.0_drz_img.fits
20472,20472,J033234.04-275009.7,6168.74,383.675,53.141819999999996,-27.8359835,0.017217,h_s_sect23_v2.0_drz_img.fits
20478,20478,J033234.05-274706.1,6163.1359999999995,6502.823,53.1418676,-27.7850419,0.003135,h_s_sect23_v2.0_drz_img.fits
20479,20479,J033234.05-274931.0,6163.878000000001,1675.263,53.14186529999999,-27.8252586,0.00359163,h_s_sect23_v2.0_drz_img.fits
20484,20484,J033234.05-274937.8,6162.665,1446.735,53.141875,-27.827166899999998,0.08437230000000001,h_s_sect23_v2.0_drz_img.fits
20485,20485,J033234.05-274910.6,6161.392,2354.992,53.141873600000004,-27.8195919,0.00411762,h_s_sect23_v2.0_drz_img.fits
20486,20486,J033234.05-274903.5,6160.834,2588.703,53.1418733,-27.817641899999998,0.00520136,h_s_sect23_v2.0_drz_img.fits
20492,20492,J033234.06-274741.2,6156.285,5334.727,53.1419353,-27.7947668,0.012087,h_s_sect23_v2.0_drz_img.fits
20495,20495,J033234.06-274626.6,6155.625,7820.005,53.1419316,-27.774058500000002,0.0030566,h_s_sect23_v2.0_drz_img.fits
20497,20497,J033234.07-274751.6,6155.25,4986.009,53.1419452,-27.7976585,0.00245847,h_s_sect23_v2.0_drz_img.fits
20502,20502,J033234.07-274723.7,6151.2480000000005,5917.284000000001,53.1419532,-27.789933500000004,0.00450424,h_s_sect23_v2.0_drz_img.fits
20506,20506,J033234.08-274750.7,6148.915,5017.889,53.142011100000005,-27.797408500000003,0.00573402,h_s_sect23_v2.0_drz_img.fits
20507,20507,J033234.08-274948.8,6149.344,1079.337,53.142007400000004,-27.830233500000002,0.00269482,h_s_sect23_v2.0_drz_img.fits
20509,20509,J033234.08-274641.7,6147.254,7316.097,53.1420171,-27.778258500000003,0.00421324,h_s_sect23_v2.0_drz_img.fits
20514,20514,J033234.09-274647.2,6143.404,7132.923000000001,53.142055000000006,-27.7797835,0.00431128,h_s_sect23_v2.0_drz_img.fits
20517,20517,J033234.09-274850.9,6143.27,3009.743,53.14206110000001,-27.814150199999997,0.0036384,h_s_sect23_v2.0_drz_img.fits
20518,20518,J033234.10-274858.2,6142.294,2766.145,53.142070999999994,-27.8161668,0.00545453,h_s_sect23_v2.0_drz_img.fits
20522,20522,J033234.10-274911.7,6140.9890000000005,2317.342,53.142081000000005,-27.8199002,0.00720406,h_s_sect23_v2.0_drz_img.fits
20524,20524,J033234.10-274939.6,6140.705,1386.641,53.1420824,-27.8276668,0.0106956,h_s_sect23_v2.0_drz_img.fits
20528,20528,J033234.11-274932.2,6137.853,1634.73,53.1421103,-27.8256001,0.00306265,h_s_sect23_v2.0_drz_img.fits
20529,20529,J033234.11-274712.1,6136.329000000001,6303.084,53.14212220000001,-27.7867084,0.0742972,h_s_sect23_v2.0_drz_img.fits
20535,20535,J033234.11-274957.7,6135.12,783.546,53.142139799999995,-27.8326918,0.00805241,h_s_sect23_v2.0_drz_img.fits
20539,20539,J033234.12-274849.6,6133.285,3054.239,53.142127,-27.813750199999998,0.0191041,h_s_sect23_v2.0_drz_img.fits
20541,20541,J033234.12-274949.4,6133.088000000001,1059.174,53.142158200000004,-27.8304001,0.00291397,h_s_sect23_v2.0_drz_img.fits
20542,20542,J033234.12-274913.0,6132.357,2273.144,53.142175300000005,-27.820308500000003,0.00872042,h_s_sect23_v2.0_drz_img.fits
20551,20551,J033234.13-274822.6,6129.036,3952.5959999999995,53.1421916,-27.806300099999998,0.00284043,h_s_sect23_v2.0_drz_img.fits
20558,20558,J033234.13-274743.5,6125.911999999999,5257.686,53.142227399999996,-27.7954251,0.00506833,h_s_sect23_v2.0_drz_img.fits
20559,20559,J033234.13-274950.1,6126.148,1036.042,53.1422243,-27.830591899999998,0.00388601,h_s_sect23_v2.0_drz_img.fits
20561,20561,J033234.13-274728.9,6124.806,5744.145,53.1422267,-27.7913585,0.00244554,h_s_sect23_v2.0_drz_img.fits
20562,20562,J033234.14-274813.8,6124.463000000001,4247.3279999999995,53.1422384,-27.803825099999997,0.00461591,h_s_sect23_v2.0_drz_img.fits
20565,20565,J033234.14-274949.8,6121.81,1047.8139999999999,53.142252500000005,-27.8304918,0.00585015,h_s_sect23_v2.0_drz_img.fits
20570,20570,J033234.16-274753.2,6115.898,4935.11,53.142312600000004,-27.7981001,0.00374533,h_s_sect23_v2.0_drz_img.fits
20571,20571,J033234.16-274703.7,6115.433000000001,6582.189,53.1423196,-27.784383399999996,0.00602936,h_s_sect23_v2.0_drz_img.fits
20578,20578,J033234.16-274939.5,6112.791,1389.1760000000002,53.142346200000006,-27.8276501,0.00574871,h_s_sect23_v2.0_drz_img.fits
20584,20584,J033234.18-274912.8,6107.347,2280.975,53.1424203,-27.8202335,0.00296207,h_s_sect23_v2.0_drz_img.fits
20591,20591,J033234.18-275003.0,6105.085,607.691,53.1424228,-27.834158399999996,0.00708832,h_s_sect23_v2.0_drz_img.fits
20594,20594,J033234.18-274814.0,6103.843000000001,4241.276,53.1424267,-27.803883399999997,0.00494348,h_s_sect23_v2.0_drz_img.fits
20595,20595,J033234.18-274634.7,6102.99,7551.5869999999995,53.142431200000004,-27.7763001,0.00764045,h_s_sect23_v2.0_drz_img.fits
20596,20596,J033234.18-274803.2,6102.953,4599.542,53.14241679999999,-27.800858399999996,0.00816831,h_s_sect23_v2.0_drz_img.fits
20601,20601,J033234.19-274922.6,6101.348000000001,1952.896,53.1424585,-27.8229501,0.00641902,h_s_sect23_v2.0_drz_img.fits
20602,20602,J033234.19-275017.9,6101.433000000001,109.51100000000001,53.1424519,-27.8383168,0.0028083,h_s_sect23_v2.0_drz_img.fits
20603,20603,J033234.19-274709.1,6100.143,6404.571999999999,53.142461100000006,-27.785850099999998,0.00487796,h_s_sect23_v2.0_drz_img.fits
20623,20623,J033234.21-274813.4,6091.164000000001,4260.793,53.142549100000004,-27.8037168,0.013453299999999998,h_s_sect23_v2.0_drz_img.fits
20629,20629,J033234.23-274737.7,6084.441,5450.493,53.142613399999995,-27.7938001,0.00305046,h_s_sect23_v2.0_drz_img.fits
20631,20631,J033234.23-274935.6,6083.589,1521.6470000000002,53.1426382,-27.8265501,0.0101066,h_s_sect23_v2.0_drz_img.fits
20641,20641,J033234.24-275009.3,6077.781,395.97,53.142687,-27.835925099999997,0.00344196,h_s_sect23_v2.0_drz_img.fits
20643,20643,J033234.25-274919.3,6076.369000000001,2064.9120000000003,53.142693900000005,-27.8220168,0.023537400000000003,h_s_sect23_v2.0_drz_img.fits
20645,20645,J033234.25-274647.9,6074.7080000000005,7110.146,53.142695499999995,-27.779975099999998,0.00851566,h_s_sect23_v2.0_drz_img.fits
20650,20650,J033234.25-274724.0,6072.244000000001,5905.391,53.14274449999999,-27.7900334,0.00431705,h_s_sect23_v2.0_drz_img.fits
20655,20655,J033234.26-274937.2,6071.054,1467.172,53.142723100000005,-27.826999999999998,0.00349363,h_s_sect23_v2.0_drz_img.fits
20672,20672,J033234.28-274705.8,6059.710999999999,6514.433000000001,53.142847200000006,-27.7849417,0.00378959,h_s_sect23_v2.0_drz_img.fits
20678,20678,J033234.29-274938.6,6057.031,1419.895,53.14287389999999,-27.827391700000003,0.00468731,h_s_sect23_v2.0_drz_img.fits
20679,20679,J033234.29-274940.5,6056.871,1356.2520000000002,53.1428834,-27.827933299999998,0.00735327,h_s_sect23_v2.0_drz_img.fits
20685,20685,J033234.29-274647.7,6053.974,7118.227,53.1428745,-27.7799251,0.00513359,h_s_sect23_v2.0_drz_img.fits
20697,20697,J033234.31-275005.0,6046.903,541.0840000000001,53.14296949999999,-27.8347167,0.00276865,h_s_sect23_v2.0_drz_img.fits
20706,20706,J033234.32-274750.4,6042.007,5027.629,53.143000199999996,-27.7973333,0.00248518,h_s_sect23_v2.0_drz_img.fits
20708,20708,J033234.33-274759.6,6040.735,4721.467000000001,53.143019499999994,-27.7998834,0.00341372,h_s_sect23_v2.0_drz_img.fits
20709,20709,J033234.33-274914.5,6040.633000000001,2223.354,53.1429952,-27.820741700000003,0.00392489,h_s_sect23_v2.0_drz_img.fits
20715,20715,J033234.33-274631.8,6037.169,7646.055,53.1430527,-27.7755167,0.00391136,h_s_sect23_v2.0_drz_img.fits
20720,20720,J033234.34-274649.8,6032.843000000001,7047.25,53.1430818,-27.780491700000002,0.00329471,h_s_sect23_v2.0_drz_img.fits
20723,20723,J033234.35-274855.8,6030.564,2846.539,53.1431167,-27.815525,0.0133264,h_s_sect23_v2.0_drz_img.fits
20733,20733,J033234.37-275002.7,6023.585,616.339,53.1431861,-27.8340833,0.00885007,h_s_sect23_v2.0_drz_img.fits
20737,20737,J033234.37-274712.6,6020.378000000001,6286.946999999999,53.14316779999999,-27.786791700000002,0.00364761,h_s_sect23_v2.0_drz_img.fits
20739,20739,J033234.37-274627.3,6018.335,7796.236,53.143231400000005,-27.774258399999997,0.00262726,h_s_sect23_v2.0_drz_img.fits
20743,20743,J033234.38-274616.5,6015.986,8156.321,53.1432402,-27.7712499,0.00899988,h_s_sect23_v2.0_drz_img.fits
20750,20750,J033234.39-274700.4,6009.906999999999,6694.398,53.1433084,-27.783441600000003,0.0026223,h_s_sect23_v2.0_drz_img.fits
20751,20751,J033234.39-275002.9,6010.908,609.268,53.143318099999995,-27.8341499,0.00620877,h_s_sect23_v2.0_drz_img.fits
20752,20752,J033234.40-274743.1,6009.62,5271.388000000001,53.14331070000001,-27.795258299999997,0.00732299,h_s_sect23_v2.0_drz_img.fits
20757,20757,J033234.40-274712.2,6006.147,6299.316,53.143346799999996,-27.786725,0.00382363,h_s_sect23_v2.0_drz_img.fits
20759,20759,J033234.40-275003.5,6006.859,590.352,53.143336899999994,-27.8343083,0.00385995,h_s_sect23_v2.0_drz_img.fits
20765,20765,J033234.41-274716.8,6001.903,6146.775,53.143384700000006,-27.787999900000003,0.00904025,h_s_sect23_v2.0_drz_img.fits
20768,20768,J033234.42-274758.0,5999.409000000001,4773.869000000001,53.1434152,-27.7994416,0.00361466,h_s_sect23_v2.0_drz_img.fits
20777,20777,J033234.43-274659.6,5994.1269999999995,6720.113,53.14340260000001,-27.783241600000004,0.00367868,h_s_sect23_v2.0_drz_img.fits
20778,20778,J033234.43-274836.8,5994.505,3479.2490000000003,53.14346429999999,-27.8102333,0.00405746,h_s_sect23_v2.0_drz_img.fits
20780,20780,J033234.44-274726.4,5991.744000000001,5826.826,53.143460499999996,-27.790666700000003,0.00383362,h_s_sect23_v2.0_drz_img.fits
20789,20789,J033234.44-274742.8,5987.778,5279.85,53.143527299999995,-27.7952249,0.0145738,h_s_sect23_v2.0_drz_img.fits
20791,20791,J033234.45-275000.0,5986.919,707.0010000000001,53.1435346,-27.8333333,0.017201599999999997,h_s_sect23_v2.0_drz_img.fits
20794,20794,J033234.45-274659.0,5983.041,6741.923000000001,53.143581499999996,-27.7830249,0.00373285,h_s_sect23_v2.0_drz_img.fits
20796,20796,J033234.46-274720.9,5982.799,6011.209,53.14356379999999,-27.7891332,0.012538200000000001,h_s_sect23_v2.0_drz_img.fits
20798,20798,J033234.46-275005.0,5982.343000000001,540.305,53.14355379999999,-27.8346999,0.0121581,h_s_sect23_v2.0_drz_img.fits
20802,20802,J033234.47-275009.4,5978.823,395.202,53.1436105,-27.835933299999997,0.00271029,h_s_sect23_v2.0_drz_img.fits
20830,20830,J033234.51-274651.1,5960.825,7004.401,53.1437789,-27.7808582,0.00340319,h_s_sect23_v2.0_drz_img.fits
20831,20831,J033234.51-274727.1,5960.679,5802.771,53.143771400000006,-27.790874900000002,0.00314397,h_s_sect23_v2.0_drz_img.fits
20843,20843,J033234.52-274856.8,5954.234,2813.9790000000003,53.1438422,-27.8157749,0.00460697,h_s_sect23_v2.0_drz_img.fits
20844,20844,J033234.52-274848.5,5953.973000000001,3091.1809999999996,53.143822899999996,-27.813483299999998,0.22736199999999998,h_s_sect23_v2.0_drz_img.fits
20846,20846,J033234.52-274718.6,5953.0,6087.9980000000005,53.1438275,-27.7885082,0.00344775,h_s_sect23_v2.0_drz_img.fits
20853,20853,J033234.53-275014.1,5951.501,235.418,53.143874600000004,-27.8372583,0.0025061,h_s_sect23_v2.0_drz_img.fits
20856,20856,J033234.54-274904.8,5947.475,2547.788,53.143927399999995,-27.8179832,0.00944706,h_s_sect23_v2.0_drz_img.fits
20857,20857,J033234.54-274907.9,5947.178000000001,2442.8,53.1439088,-27.8188665,0.00989755,h_s_sect23_v2.0_drz_img.fits
20860,20860,J033234.54-274647.0,5943.467,7139.344,53.1439294,-27.7797249,0.00573995,h_s_sect23_v2.0_drz_img.fits
20861,20861,J033234.55-274756.0,5943.371,4841.513,53.1439425,-27.7988832,0.00509835,h_s_sect23_v2.0_drz_img.fits
20868,20868,J033234.56-274854.0,5935.925,2907.961,53.143983299999995,-27.8150082,0.00343182,h_s_sect23_v2.0_drz_img.fits
20872,20872,J033234.57-274937.9,5933.568,1445.0529999999999,53.144042299999995,-27.8271832,0.00653476,h_s_sect23_v2.0_drz_img.fits
20874,20874,J033234.57-275006.4,5933.101,493.175,53.1440344,-27.835116600000003,0.0113904,h_s_sect23_v2.0_drz_img.fits
20887,20887,J033234.58-274702.0,5925.963000000001,6641.016,53.1440998,-27.7838832,0.00522528,h_s_sect23_v2.0_drz_img.fits
20888,20888,J033234.59-274910.2,5924.155,2367.491,53.1441256,-27.8194999,0.0178655,h_s_sect23_v2.0_drz_img.fits
20889,20889,J033234.59-274823.9,5923.794,3911.292,53.1441042,-27.806641600000003,0.00297055,h_s_sect23_v2.0_drz_img.fits
20891,20891,J033234.59-275011.7,5923.306,317.392,53.14412900000001,-27.8365748,0.00400187,h_s_sect23_v2.0_drz_img.fits
20892,20892,J033234.59-274743.6,5922.235,5253.883000000001,53.144120900000004,-27.7954415,0.00379747,h_s_sect23_v2.0_drz_img.fits
20893,20893,J033234.59-274624.8,5921.238,7880.218000000001,53.14408829999999,-27.7735416,0.0120973,h_s_sect23_v2.0_drz_img.fits
20895,20895,J033234.59-274941.1,5922.13,1336.69,53.14413670000001,-27.8280832,0.0082074,h_s_sect23_v2.0_drz_img.fits
20897,20897,J033234.60-275021.0,5921.071999999999,6.864,53.144157799999995,-27.839166499999997,0.00680406,h_s_sect23_v2.0_drz_img.fits
20920,20920,J033234.62-274919.6,5911.06,2054.77,53.144248600000005,-27.8220999,0.00294617,h_s_sect23_v2.0_drz_img.fits
20921,20921,J033234.62-274751.8,5910.499,4979.986,53.1442438,-27.797724900000002,0.00359848,h_s_sect23_v2.0_drz_img.fits
20925,20925,J033234.63-274637.8,5907.615,7447.5,53.144268000000004,-27.777166499999996,0.0106721,h_s_sect23_v2.0_drz_img.fits
20932,20932,J033234.63-274720.9,5904.023,6010.191999999999,53.1443363,-27.7891498,0.00480357,h_s_sect23_v2.0_drz_img.fits
20935,20935,J033234.64-274635.3,5902.018,7531.594,53.144324399999995,-27.776466499999998,0.00481451,h_s_sect23_v2.0_drz_img.fits
20941,20941,J033234.64-274735.1,5900.161,5538.286999999999,53.1443371,-27.7930581,0.00336027,h_s_sect23_v2.0_drz_img.fits
20954,20954,J033234.67-274728.0,5889.456,5774.68,53.144412,-27.791116499999998,0.0120708,h_s_sect23_v2.0_drz_img.fits
20955,20955,J033234.67-274725.3,5888.856,5863.948,53.144459,-27.7903582,0.00372425,h_s_sect23_v2.0_drz_img.fits
20959,20959,J033234.68-274644.5,5884.97,7223.22,53.1445039,-27.779049800000003,0.00815598,h_s_sect23_v2.0_drz_img.fits
20967,20967,J033234.69-274757.7,5878.609,4784.038,53.14454549999999,-27.7993581,0.00398482,h_s_sect23_v2.0_drz_img.fits
20971,20971,J033234.70-274833.9,5875.018,3576.5190000000002,53.1445853,-27.8094082,0.00348022,h_s_sect23_v2.0_drz_img.fits
20972,20972,J033234.70-274939.7,5875.094,1384.4160000000002,53.1446172,-27.827649800000003,0.00438945,h_s_sect23_v2.0_drz_img.fits
20983,20983,J033234.72-274616.0,5866.811,8173.835,53.1446529,-27.7711081,0.0177895,h_s_sect23_v2.0_drz_img.fits
20984,20984,J033234.72-274951.6,5867.9490000000005,988.6039999999999,53.144655500000006,-27.8309831,0.00294465,h_s_sect23_v2.0_drz_img.fits
20991,20991,J033234.73-274938.4,5864.358,1427.891,53.144711300000004,-27.8273415,0.015576099999999999,h_s_sect23_v2.0_drz_img.fits
20993,20993,J033234.73-274815.4,5862.313,4194.504,53.1447066,-27.804266499999997,0.00301007,h_s_sect23_v2.0_drz_img.fits
20994,20994,J033234.73-274707.6,5860.819,6454.6,53.1447311,-27.785399699999996,0.0492931,h_s_sect23_v2.0_drz_img.fits
21003,21003,J033234.74-274954.4,5856.057,892.2230000000001,53.144768799999994,-27.8317831,0.00407229,h_s_sect23_v2.0_drz_img.fits
21007,21007,J033234.75-274929.5,5852.4259999999995,1724.4489999999998,53.1448051,-27.824858000000003,0.003214,h_s_sect23_v2.0_drz_img.fits
21010,21010,J033234.76-274642.9,5850.121999999999,7276.311,53.1448145,-27.7785914,0.00599815,h_s_sect23_v2.0_drz_img.fits
21016,21016,J033234.76-274642.4,5846.994000000001,7295.22,53.144842700000005,-27.7784414,0.00544205,h_s_sect23_v2.0_drz_img.fits
21018,21018,J033234.76-275017.8,5847.477,114.46,53.144845499999995,-27.838274699999996,0.00394475,h_s_sect23_v2.0_drz_img.fits
21024,21024,J033234.77-274854.5,5844.88,2891.345,53.1448502,-27.815149699999996,0.00353473,h_s_sect23_v2.0_drz_img.fits
21025,21025,J033234.77-274704.4,5844.193,6561.325,53.144862800000006,-27.784549699999996,0.00623018,h_s_sect23_v2.0_drz_img.fits
21032,21032,J033234.78-274759.5,5838.219,4723.4220000000005,53.1449319,-27.7998664,0.00563565,h_s_sect23_v2.0_drz_img.fits
21033,21033,J033234.78-274646.2,5837.758000000001,7168.4890000000005,53.14493710000001,-27.779483000000003,0.00392253,h_s_sect23_v2.0_drz_img.fits
21035,21035,J033234.78-274650.9,5837.2,7010.67,53.144928099999994,-27.7808081,0.00443611,h_s_sect23_v2.0_drz_img.fits
