#CRTS ID	RA (J2000)	Dec (J2000)	UT Date	Mag	CSS images	SDSS	Others	Followed	Last	LC	FC	Classification
CSS081118:025315+200613	43.31195	20.10368	20081118.15	18.97	811181210154107320	yes	07320	yes	2016-10-28	07320	no	SN SDSS mag 21,3 gal
CSS111103:025321-021157	43.33746	-2.19916	20111103.31	19.83	1111030010164113022	yes	11302	yes	2016-11-07	11302	yes	AGN SDSS mag 21,1
CSS130912:025321-021158	43.33756	-2.19954	20130912.40	19.33	1309120010164112914	yes	11291	yes	2016-11-07	11291	yes	AGN? SDSS mag 21,2
CSS090922:025321-133408	43.33952	-13.56895	20090922.40	19.47	909220120164109913	no	09913	yes	2016-11-08	09913	yes	SN? mag 21
CSS101128:025330+094536	43.37624	9.76000	20101128.30	18.94	1011281090164116065	no	11606	no	2016-11-09	11606	yes	SN mag 21
CSS090918:025334+321721	43.39006	32.28918	20090918.38	17.38	909181320144128368	yes	28368	yes	2016-11-06	28368	yes	Blazar CRATES_J025333+321726 SDSS mag 20,7
CSS141124:025356+341459	43.48441	34.24962	20141124.22	18.05	1411241350134109175	yes	10917	no	2016-10-29	10917	yes	AGN SDSS mag 19,3
CSS131228:025416+370828	43.56614	37.14122	20131228.27	18.96	1312281380134112998	no	11299	no	2016-11-06	11299	yes	Unknown mag 21
CSS090817:025421+103715	43.58658	10.62075	20090817.46	19.00	908171090164133929	no	33929	yes	2016-11-09	33929	yes	SN? PQ gal?
CSS150118:025445+341852	43.68826	34.31435	20150118.21	18.69	1501181350134110006	yes	11000	no	2016-10-29	11000	yes	HPM LSPM_J0254+3419
CSS141227:025531+231336	43.87833	23.22679	20141227.13	18.91	1412271230154110166	no	11016	no	2016-10-28	11016	yes	SN mag 20,5
CSS120120:025538+141923	43.90834	14.32314	20120120.16	19.68	1201201150164103852	no	10385	yes	2016-11-09	10385	yes	Unknown PQ mag 21,5
CSS121020:025543-230831	43.93023	-23.14185	20121020.32	18.19	1210200230154132703	no	13270	no	2016-10-11	13270	yes	AGN mag 19,8
CSS150123:025554+010011	43.97459	1.00301	20150123.15	18.33	1501231010164113549	yes	11354	no	2016-11-07	11354	yes	SN (spec) SDSS mag 22
CSS121013:025604+005601	44.01826	0.93362	20121013.36	19.24	1210131010164113786	yes	11378	no	2016-11-07	11378	yes	SN (PS1-12bwa) SDSS mag 21,0
CSS161007:025606+274205	44.02610	27.70148	20161007.40	17.08	1610071260154236648	yes	23664	no	2016-11-06	23664	yes	SN (MASTER) mag 16,2
CSS091021:025613-103359	44.05362	-10.56640	20091021.35	15.07	910210090164109136	no	09136	no	2016-11-08	09136	yes	CV mag 19,2
CSS090128:025615+191611	44.06248	19.26978	20090128.08	18.31	901281180164132364	yes	32364	yes	2016-11-09	32364	no	CV SDSS mag 22,5 object
CSS080927:025621-121855	44.08858	-12.31528	20080927.41	19.44	809270120164124439	no	24439	no	2016-11-08	24439	no	CV mag 21
CSS081220:025659+184431	44.24506	18.74186	20081220.19	19.35	812201180164226514	yes	26514	yes	2016-11-09	26514	no	Ast? No SDSS
CSS130912:025702-001844	44.26039	-0.31226	20130912.40	19.47	1309120010164143104	yes	14310	no	2016-11-07	14310	yes	SN SDSS mag >22
CSS090730:025707+180109	44.27979	18.01923	20090730.42	16.49	907301180164117377	no	17377	yes	2016-11-09	17377	yes	SN 2009is CSS mag 19 gal
CSS121122:025711+112343	44.29668	11.39530	20121122.23	18.69	1211221120164101986	no	10198	no	2016-11-09	10198	yes	SN mag >21,5
CSS151016:025802+153230	44.50894	15.54176	20151016.40	18.59	1510161150164123038	no	12303	no	2016-11-09	12303	yes	SN mag 19,6
CSS111231:025819-134814	44.57901	-13.80402	20111231.17	19.61	1112310120164104369	no	10436	yes	2016-11-08	10436	yes	Unknown PQ mag >21
CSS111026:025825+351907	44.60245	35.31864	20111026.26	18.55	1110261350144140084	yes	14008	no	2016-11-06	14008	yes	SN SDSS mag 21
CSS151023:025826+180348	44.60848	18.06340	20151023.35	19.12	1510231180164117087	no	11708	no	2016-11-09	11708	yes	AGN mag > 21,5
CSS120118:025828+061125	44.61597	6.19037	20120118.17	16.33	1201181070164109690	yes	10969	yes	2016-11-07	10969	yes	SN 2012I SDSS mag 19,6
CSS121009:025917-141610	44.82264	-14.26955	20121009.47	19.16	1210090150164136276	no	13627	no	2016-10-20	13627	yes	SN (spec) mag >21,5
CSS131230:025919-092722	44.83111	-9.45623	20131230.18	14.66	1312300090164126800	no	12680	no	2016-11-08	12680	yes	CV mag 20,2
CSS130917:025927+074740	44.86276	7.79438	20130917.42	17.39	1309171070164130218	no	13021	yes	2016-11-07	13021	yes	Blazar mag 19,5
CSS090916:025939-091158	44.91344	-9.19953	20090916.43	19.20	909160090164129042	no	29042	no	2016-11-08	29042	yes	SN mag 21 source
CSS131101:025939+015357	44.91391	1.89923	20131101.35	19.62	1311011010164128734	yes	12873	yes	2016-11-07	12873	yes	Flare mag 22,5
CSS140831:025944+165151	44.93509	16.86424	20140831.47	18.69	1408311150164146662	no	14666	no	2016-11-09	14666	yes	SN mag >21,5
CSS141021:030020+023026	45.08274	2.50709	20141021.37	18.90	1410211010174137315	yes	13731	no	2016-11-09	13731	yes	SN SDSS mag 21,5
CSS090730:030050+163123	45.20713	16.52300	20090730.42	16.38	907301150164137251	no	37251	yes	2016-11-09	37251	yes	Flare star
CSS081231:030114+235142	45.30941	23.86177	20081231.22	19.62	812311230154121097	no	21097	yes	2016-10-28	21097	no	Ast?
CSS091117:030116-033429	45.31612	-3.57461	20091117.30	19.34	911170040174132508	yes	32508	yes	2016-11-07	32508	yes	Blazar mag 21 CRATES_J030114-033423
CSS131012:030121-154438	45.33598	-15.74384	20131012.38	18.84	1310120150164117921	yes	11792	yes	2016-10-20	11792	yes	SN/AGN SDSS mag 21,0
CSS131110:030121-154437	45.33616	-15.74365	20131110.33	19.19	1311100150164118366	yes	11836	no	2016-10-20	11836	yes	AGN? SDSS mag 21,0
CSS090928:030141+241541	45.41915	24.26150	20090928.34	19.29	909281230154128739	no	28739	no	2016-10-28	28739	yes	CV mag 20,5 DSS outburst
CSS131225:030144-092044	45.43470	-9.34542	20131225.20	17.36	1312250090174130314	no	13031	no	2016-10-21	13031	yes	SN (spec) mag 18,1
CSS071107:030208+142620	45.53400	14.43885	20071107.32	19.57	711071150164104384	no	04384	no	2016-11-09	04384	no	SN (MLS) mag 22
CSS090917:030221-064412	45.58840	-6.73679	20090917.43	19.56	909170070174123488	yes	23488	no	2016-11-02	23488	yes	SN? SDSS mag 21,3 gal
CSS101030:030252+021028	45.71473	2.17457	20101030.33	19.97	1010301010174129385	yes	12938	yes	2016-11-09	12938	yes	SN? mag 18
CSS091023:030259-144902	45.74587	-14.81719	20091023.36	16.44	910230150164225792	yes	25792	no	2016-10-20	25792	yes	SN 2009km SDSS mag 19,3 gal
CSS110310:030301-012439	45.75382	-1.41078	20110310.11	18.56	1103100010174116151	yes	11615	no	2016-11-07	11615	yes	SN SDSS mag 20,0
CSS141021:030330-053334	45.87681	-5.55944	20141021.40	18.18	1410210040174101556	yes	10155	no	2016-11-07	10155	yes	SN (spec) SDSS mag 21
CSS141117:030348+002415	45.94829	0.40406	20141117.32	17.64	1411171010174105538	yes	10553	no	2016-11-09	10553	yes	SN (spec) CGCG_389-070 mag 14,8
CSS131126:030355+175540	45.98059	17.92790	20131126.20	18.91	1311261180164118625	no	11862	no	2016-11-09	11862	yes	AGN mag 20
CSS071231:030400+105409	45.99803	10.90249	20071231.18	19.83	712311090174130905	yes	30905	no	2016-11-09	30905	no	Ast?
CSS131108:030400+253131	45.99827	25.52539	20131108.34	18.97	1311081260154102489	no	10248	no	2016-11-06	10248	yes	AGN mag 20,2
CSS080924:030409+130127	46.03746	13.02429	20080924.39	19.25	809241120174124977	no	24977	no	2016-11-09	24977	no	Ast
CSS080907:030440+133141	46.16666	13.52814	20080907.45	19.50	809071120174127658	no	27658	no	2016-11-09	27658	no	SN/Var no PQ or DSS
CSS130912:030457+002031	46.23554	0.34204	20130912.40	19.48	1309121010174106409	yes	10640	yes	2016-11-09	10640	yes	Unknown mag >21
CSS101113:030504-194039	46.26484	-19.67744	20101113.31	17.79	1011130180164101206	no	10120	no	2016-10-11	10120	yes	SN 2010ly mag >21
CSS080923:030532+200559	46.38421	20.09979	20080923.31	18.86	809231210164105500	yes	05500	no	2016-11-09	05500	no	Ast No SDSS
CSS101014:030535-092005	46.39705	-9.33468	20101014.37	18.25	1010140090174125659	no	12565	no	2016-10-21	12565	yes	CV 1WGA_J0305
CSS150208:030550+205517	46.45648	20.92127	20150208.12	17.90	1502081210164117530	no	11753	no	2016-11-09	11753	yes	AGN SDSS mag 18,0
CSS081007:030559+054715	46.49395	5.78749	20081007.38	15.85	810071070174103058	yes	03058	yes	2016-11-09	03058	no	O/Ne Nova SDSS mag 18,5 DSS+Galex
CSS120918:030602-033101	46.50707	-3.51700	20120918.46	18.31	1209180040174139651	no	13965	no	2016-11-07	13965	yes	HPM
CSS141005:030602-033105	46.50717	-3.51799	20141005.40	18.35	1410050040174127597	no	12759	no	2016-11-07	12759	yes	HPM
CSS100214:030621+250828	46.58748	25.14106	20100214.15	18.76	1002141230164141656	no	14165	yes	2016-11-09	14165	yes	CV? no DSS source
CSS120919:030630-074053	46.62384	-7.68135	20120919.43	13.77	1209190070174113766	yes	11376	no	2016-11-02	11376	yes	HPM LHS_156
CSS141028:030630-074055	46.62452	-7.68185	20141028.28	13.79	1410280070174111458	yes	11145	no	2016-11-02	11145	yes	HPM LHS_165
CSS100214:030635+230620	46.64744	23.10565	20100214.15	19.01	1002141230164108008	no	10800	no	2016-11-09	10800	yes	SN mag 21 NOAO gal
CSS071231:030647+122103	46.69510	12.35085	20071231.18	19.88	712311120174112716	no	12716	no	2016-11-09	12716	no	Ast?
CSS080906:030704+161952	46.76802	16.33124	20080906.47	18.90	809061150174130714	no	30714	no	2016-11-09	30714	no	SN no DSS or PQ mag
CSS081006:030721+262153	46.83854	26.36460	20081006.44	18.23	810061260164118653	yes	18653	yes	2016-11-06	18653	no	Ast/SN SDSS mag >22
CSS081130:030722+232635	46.84162	23.44306	20081130.19	19.75	811301230164115848	no	15848	yes	2016-11-09	15848	no	Var?
CSS081031:030729+324306	46.87011	32.71847	20081031.36	17.65	810311320154134708	no	34708	yes	2016-11-06	34708	no	CV no DSS mag >21
CSS110929:030751+271044	46.96187	27.17875	20110929.44	18.88	1109291260164132993	yes	13299	yes	2016-11-06	13299	yes	SN/Ast? SDSS mag >22
CSS151211:030840+355914	47.16620	35.98713	20151211.18	17.73	1512111350144153125	no	15312	no	2016-11-06	15312	yes	SN mag 21
CSS111225:030847+312254	47.19713	31.38168	20111225.29	18.21	1112251320154107302	no	10730	yes	2016-11-06	10730	yes	SN/CV mag > 21
CSS071216:030849+264833	47.20288	26.80914	20071216.25	19.67	712161260164123286	yes	23286	no	2016-11-06	23286	no	Variable flare star?
CSS120313:030852+171803	47.21706	17.30089	20120313.12	17.39	1203131180174105289	no	10528	no	2016-11-09	10528	yes	SN 2012az mag 16 2MASX_J030851
CSS100108:030904+102917	47.26511	10.48795	20100108.13	17.39	1001081090174129448	yes	12944	yes	2016-11-09	12944	yes	Blazar HB89_0306+102 z=0,863
CSS131003:030909-113532	47.28791	-11.59210	20131003.37	18.89	1310030120174141423	no	14142	no	2016-10-21	14142	yes	SN (spec) mag 17
CSS140901:030912+200948	47.30023	20.16336	20140901.45	18.20	1409011210164107559	yes	10755	no	2016-11-09	10755	yes	AGN SDSS mag 19,9
CSS131204:030914+242506	47.30687	24.41828	20131204.18	15.38	1312041230164232583	no	23258	no	2016-11-09	23258	yes	HPM 2MASS_J030913
CSS121120:030917+314041	47.32213	31.67794	20121120.31	15.89	1211201320154114442	no	11444	yes	2016-11-06	11444	yes	SN? mag 21,5
CSS090213:030920+160505	47.33244	16.08481	20090213.14	16.83	902131150174130910	no	30910	yes	2016-11-09	30910	no	SN 2009aq NOAO_DeepEcl mag 23
CSS141117:030930+263804	47.37417	26.63455	20141117.22	13.38	1411171260164123577	yes	12357	no	2016-11-06	12357	yes	CV (PNV_J030930) SDSS mag 18,9
CSS071108:030945+295251	47.43831	29.88080	20071108.31	15.53	711081290154130838	no	30838	no	2016-11-06	30838	no	CV mag 19
CSS101210:030953+174228	47.46961	17.70764	20101210.20	20.49	1012101180174114485	yes	11448	yes	2016-11-09	11448	yes	SN? SDSS mag 21,3
CSS081026:031011-105656	47.54386	-10.94897	20081026.30	19.97	810260090174106215	no	06215	yes	2016-10-21	06215	no	SN?
CSS110204:031013+065516	47.55284	6.92125	20110204.18	18.37	1102041070174118422	no	11842	yes	2016-11-09	11842	yes	SN mag 19,5
CSS121114:031022-261804	47.59109	-26.30118	20121114.34	18.32	1211140260164132316	no	13231	no	2015-10-13	13231	yes	SN mag 17,8
CSS081010:031028-205922	47.61465	-20.98954	20081010.33	18.44	810100210174114826	no	14826	yes	2016-10-11	14826	no	SN (SSS) mag 20,5
CSS090925:031033-094506	47.63657	-9.75163	20090925.44	16.20	909250090174119865	no	19865	no	2016-10-21	19865	yes	CV CP_Eri mag 20
CSS090202:031050+381454	47.70764	38.24825	20090202.10	17.00	902021380144141949	yes	41949	yes	2016-11-06	41949	no	Blazar B3 0307+380
CSS121015:031052-075460	47.71529	-7.91665	20121015.39	16.05	1210150070174107414	yes	10741	no	2016-11-02	10741	yes	CV SDSS_031051
CSS091111:031056-094510	47.73437	-9.75265	20091111.27	19.63	911110090174121492	no	21492	no	2016-10-21	21492	yes	SN/CV
CSS110104:031059+235347	47.74699	23.89627	20110104.27	19.74	1101041230164121856	no	12185	yes	2016-11-09	12185	yes	SN? PQ mag 22
CSS160102:031116+370504	47.81788	37.08434	20160102.26	18.21	1601021380144110066	no	11006	no	2016-11-06	11006	yes	CV mag >21,5
CSS090928:031201+313315	48.00215	31.55424	20090928.31	16.64	909281320154111937	no	11937	no	2016-11-06	11937	yes	Flare mag 17,2
CSS090828:031224+130219	48.10205	13.03861	20090828.43	19.95	908281120174126442	no	26442	yes	2016-11-09	26442	yes	AGN
CSS110225:031227+191506	48.11062	19.25177	20110225.15	17.62	1102251180174134438	yes	13443	no	2016-11-09	13443	yes	SN 2011ag ARK_098 z=0,032 mag 15,1
CSS151003:031325+044630	48.35331	4.77511	20151003.35	12.51	1510031040184124629	yes	12462	no	2016-11-09	12462	yes	HPM CD_Cet
CSS111115:031325+184925	48.35543	18.82361	20111115.36	13.43	1111151180174127137	yes	12713	no	2016-11-09	12713	yes	HPM LHS_169
CSS130926:031325+184923	48.35614	18.82307	20130926.50	13.43	1309261180174130294	yes	13029	no	2016-11-09	13029	yes	HPM LHS_169
CSS150918:031326+184921	48.35691	18.82250	20150918.44	13.52	1509181180174134302	yes	13430	no	2016-11-09	13430	yes	HPM Wolf_134
CSS101003:031352+023954	48.46828	2.66509	20101003.49	19.11	1010031010184135661	yes	13566	yes	2016-11-09	13566	yes	SN? SDSS mag >22,5
CSS111123:031404-015403	48.51509	-1.90097	20111123.26	20.19	1111230010184112537	no	11253	yes	2016-11-07	11253	yes	Unknown
CSS130912:031406+020219	48.52347	2.03869	20130912.40	19.90	1309121010184135823	yes	13582	yes	2016-11-09	13582	yes	Ast?
CSS141022:031420+262913	48.58495	26.48697	20141022.41	18.34	1410221260164120719	yes	12071	no	2016-11-06	12071	yes	Flare mag 20,1
CSS131003:031434-162126	48.64250	-16.35722	20131003.37	19.16	1310030150174109582	no	10958	no	2016-10-21	10958	yes	AGN mag 20,3
CSS101207:031441+271229	48.67079	27.20810	20101207.29	17.36	1012071260164133182	yes	13318	yes	2016-11-06	13318	yes	CV mag 21
CSS130206:031504+175224	48.76771	17.87336	20130206.15	18.91	1302061180174118628	yes	11862	no	2016-11-09	11862	yes	Blazar SDSS mag 20,3
CSS071206:031525-014051	48.85210	-1.68097	20071206.18	20.05	712060010184115479	no	15479	no	2016-11-07	15479	no	Var blue in PQ
CSS141023:031551-151503	48.96142	-15.25073	20141023.34	19.22	1410230150174123696	yes	12369	no	2016-10-21	12369	yes	Ast?
CSS110928:031633+104830	49.13698	10.80824	20110928.46	18.90	1109281090184132785	yes	13278	yes	2016-11-09	13278	yes	SN? mag 22
CSS111231:031745-001651	49.43767	-0.28079	20111231.23	18.26	1112310010184138365	yes	13836	yes	2016-11-07	13836	yes	Flare SDSS mag 20,1
CSS151008:031817+202028	49.57001	20.34099	20151008.40	18.01	1510081210174109923	no	10992	no	2016-11-09	10992	yes	Unknown mag >21
CSS080924:031827+135424	49.61385	13.90656	20080924.39	19.49	809241120184135600	no	35600	no	2016-11-09	35600	no	Flare?
CSS120225:031846+213437	49.69031	21.57683	20120225.13	17.47	1202251210174133400	no	13340	no	2016-11-09	13340	yes	Blazar
CSS100216:031850+330937	49.70930	33.16015	20100216.16	14.67	1002161320164145926	no	14592	yes	2016-11-06	14592	yes	Carbon star IRAS_03157+3258
CSS081231:031852-102802	49.71722	-10.46729	20081231.19	19.83	812310090184110785	no	10785	yes	2016-10-21	10785	no	Var?
CSS161006:031904-040009	49.76507	-4.00251	20161006.34	19.67	1610060040184119667	no	11966	no	2016-11-07	11966	yes	SN? mag 20,7
CSS081101:031913+223844	49.80416	22.64555	20081101.26	19.38	811011230174101721	no	01721	yes	2016-11-09	01721	no	CV? No PQ
CSS081107:031931+190319	49.88090	19.05529	20081107.30	19.71	811071180184131656	yes	31656	yes	2016-11-09	31656	no	SN SDSS 21,9 gal
CSS071230:031938+211551	49.90773	21.26424	20071230.22	19.64	712301210174121268	no	21268	no	2016-11-09	21268	no	Ast?
CSS131002:031955-074808	49.97794	-7.80232	20131002.38	18.86	1310020070184210953	yes	21095	no	2016-11-02	21095	yes	SN (spec) SDSS mag 22
CSS101028:031958-144708	49.98960	-14.78553	20101028.39	18.62	1010280150184125549	yes	12554	yes	2016-10-21	12554	yes	SN 2010lb SDSS mag 21,6
CSS131126:032030+211829	50.12408	21.30801	20131126.20	19.69	1311261210174128813	no	12881	no	2016-11-09	12881	yes	SN mag 18
CSS081222:032033+064305	50.13834	6.71810	20081222.19	17.01	812221070184114632	no	14632	yes	2016-11-09	14632	no	CV PQ blue obj mag 19,5
CSS080924:032101+152210	50.25253	15.36951	20080924.40	20.25	809241150184119649	no	19649	no	2016-11-09	19649	no	Ast
CSS131007:032109+063057	50.28583	6.51592	20131007.43	19.75	1310071070184110974	yes	11097	no	2016-11-09	11097	yes	AGN SDSS mag 21,8
CSS131106:032129+180827	50.36905	18.14086	20131106.33	18.09	1311061180184119159	yes	11915	no	2016-11-09	11915	yes	CV SDSS mag 21,5
CSS100113:032138+263650	50.40662	26.61396	20100113.14	18.64	1001131260174125958	no	12595	yes	2016-11-06	12595	yes	SN 2010M mag 20,5
CSS101107:032156-005921	50.48275	-0.98910	20101107.34	13.23	1011070010184229345	yes	22934	no	2016-11-07	22934	yes	HPM LHS_1539
CSS111230:032201+084357	50.50294	8.73250	20111230.19	18.21	1112301090184104199	no	10419	yes	2016-11-09	10419	yes	Flare mag 19,5
CSS160904:032204+025622	50.51861	2.93948	20160904.45	13.38	1609041040184101998	yes	10199	no	2016-11-09	10199	yes	HPM LHS_1540
CSS130302:032223+303429	50.59532	30.57484	20130302.16	18.63	1303021290164141488	no	14148	no	2016-11-06	14148	yes	Flare mag 21
CSS090221:032315+250703	50.81404	25.11762	20090221.10	19.27	902211230174143443	no	43443	yes	2016-11-09	43443	no	SN/AGN
CSS090826:032319-053458	50.83041	-5.58277	20090826.44	19.62	908260040194102461	no	02461	yes	2016-11-07	02461	yes	AGN?
CSS101030:032435-100828	51.14595	-10.14124	20101030.40	18.32	1010300090194114326	no	11432	yes	2016-10-21	11432	yes	Blazar?
CSS121023:032457-203456	51.23879	-20.58227	20121023.40	18.23	1210230210184130483	no	13048	yes	2016-10-11	13048	yes	Flare mag 18,9
CSS151003:032511-014929	51.29707	-1.82460	20151003.43	15.95	1510030010194113149	no	11314	no	2016-11-08	11314	yes	HPM GJ_3223
CSS131231:032519-234233	51.32825	-23.70927	20131231.20	19.01	1312310230174122811	no	12281	no	2016-10-11	12281	yes	Unknown
CSS091211:032537+222400	51.40327	22.40007	20091211.28	17.72	912111210184153058	no	53058	yes	2016-11-05	53058	yes	Blazar CGRaBS_J0325+2224 z=2,0
CSS111103:032600-004320	51.50026	-0.72222	20111103.36	19.39	1111030010194136402	yes	13640	yes	2016-11-08	13640	yes	SN? SDSS mag 20,8
CSS101107:032602-004948	51.50831	-0.82999	20101107.34	19.45	1011070010194233970	yes	23397	yes	2016-11-08	23397	yes	SN 2010ka SDSS mag 20,4
CSS090922:032603+252534	51.51219	25.42599	20090922.38	18.19	909221260174102890	no	02890	no	2016-11-06	02890	yes	CV/Var
CSS080110:032627+070744	51.61357	7.12900	20080110.19	17.66	801101070194114719	no	14719	no	2016-11-09	14719	no	CV PQ mag 21 burst DSS
CSS151109:032647-163538	51.69714	-16.59387	20151109.34	19.50	1511090150184104648	no	10464	no	2016-10-21	10464	yes	SN mag 21
CSS100219:032652+011513	51.71540	1.25368	20100219.11	17.80	1002191010194118882	yes	11888	no	2016-11-09	11888	yes	CV SDSS mag 21,2
CSS140930:032700+143957	51.74966	14.66580	20140930.49	13.35	1409301150184108915	yes	10891	no	2016-11-09	10891	yes	Var IRAS_03242+1429
CSS090928:032812+280631	52.04938	28.10870	20090928.40	16.22	909281260174155619	no	55619	no	2016-11-06	55619	yes	CV mag 18,2
CSS141224:032814+380111	52.05915	38.01964	20141224.23	16.93	1412241380154136152	yes	13615	no	2016-11-06	13615	yes	SN (Gagliano) SDSS mag 14,8
CSS101116:032840-010240	52.16604	-1.04452	20101116.29	15.80	1011160010193123255	yes	12325	yes	2016-11-08	12325	yes	CV SDSS mag 21,4
CSS120118:032851+064518	52.21412	6.75503	20120118.20	19.11	1201181070194115579	yes	11557	no	2016-11-09	11557	yes	AGN SDSS mag 20,8
CSS111122:032855+052254	52.22918	5.38163	20111122.23	17.30	1111221040194145937	yes	14593	no	2016-11-09	14593	yes	CV SDSS_032855
CSS101202:032902+060047	52.25848	6.01296	20101202.33	17.95	1012021070194105972	yes	10597	no	2016-11-09	10597	yes	CV SDSS mag 21,0
CSS131228:032911+284010	52.29730	28.66938	20131228.24	18.35	1312281290174109837	no	10983	no	2016-11-06	10983	yes	Unknown mag >21,5
CSS081025:032912+125018	52.30106	12.83824	20081025.30	16.90	810251120194119274	yes	19274	yes	2016-11-09	19274	no	CV mag 21 VS_0329+1250
CSS090920:032921+054214	52.33943	5.70392	20090920.34	19.52	909201070194101762	yes	01762	yes	2016-11-09	01762	yes	Ast/SN no SDSS
CSS090928:032924+085443	52.35122	8.91190	20090928.44	18.93	909281090194106101	no	06101	no	2016-11-09	06101	yes	SN?
CSS110124:032934+182530	52.39128	18.42499	20110124.24	17.47	1101241180184124491	yes	12449	yes	2016-11-09	12449	yes	CV SDSS mag 20,4
CSS151012:032945-102813	52.43835	-10.47018	20151012.37	19.01	1510120090194111534	no	11153	no	2016-10-21	11153	yes	Unknown mag 20,5
CSS101003:032949+063255	52.45210	6.54869	20101003.48	17.86	1010031070194113030	yes	11303	yes	2016-11-09	11303	yes	SN 2010ip 2MASX_J03294965 SDSS mag 15,6
CSS130912:032950+044811	52.45738	4.80317	20130912.47	19.09	1309121040194132361	yes	13236	yes	2016-11-09	13236	yes	SN? SDSS mag 22,3
CSS141014:033006+181233	52.52611	18.20918	20141014.40	16.80	1410141180184121565	yes	12156	no	2016-11-09	12156	yes	CV SDSS mag 20,5
CSS090120:033007-220707	52.52886	-22.11870	20090120.13	18.73	901200210184106233	no	06233	yes	2016-10-11	06233	no	CV/SN
CSS120211:033019+150558	52.58005	15.09942	20120211.16	18.27	1202111150194115089	yes	11508	yes	2016-11-09	11508	yes	SN? SDSS mag >22
CSS090213:033031+201402	52.63095	20.23376	20090213.14	16.31	902131210184107976	no	07976	no	2016-11-05	07976	no	CV CSS mag 18,7
CSS151012:033038-115806	52.65727	-11.96839	20151012.37	19.67	1510120120194129076	no	12907	no	2016-10-21	12907	yes	Unknown mag 21
CSS090920:033044+044005	52.68303	4.66801	20090920.34	18.77	909201040194128633	yes	28633	yes	2016-11-09	28633	yes	Blazar? CLASS SDSS mag 21,7
